index,reviewid,artist,title,score,author
1424,20947,harmonia,complete works,8.5,mark richardson
1425,14294,robyn,body talk pt 1,8.5,marc hogan
1426,14271,janelle mone,the archandroid,8.5,matthew perpetua
1427,8238,asmus tietchens,biotop,8.5,dominique leone
1428,21179,baroness,purple,8.5,brandon stosuy
1429,14235,the jon spencer blues explosion,now i got worry,8.5,stuart berman
1430,4132,catherine irwin,cut yourself a switch,8.5,brendan reid
1431,16544,actress,rip,8.5,mike powell
1432,14279,tame impala,innerspeaker,8.5,zach kelly
1433,11943,dennis wilson,pacific ocean blue legacy edition,8.5,mike orme
1434,3726,the handsome family,twilight,8.5,nathan rooney
1435,12003,the pogues,just look them straight in the eye and saypoguemahone,8.5,stephen m. deusner
1436,7311,the soft boys,underwater moonlight,8.5,sam eccleston
1437,8836,yume bitsu,the golden vessyl of sound,8.5,mark richardson
1438,9388,stereolab,serene velocity a stereolab anthology,8.5,nitsuh abebe
1439,19407,soundgarden,superunknown,8.5,stuart berman
1440,21970,mitski,puberty 2,8.5,jillian mapes
1441,1157,the boy least likely to,the best party ever,8.5,marc hogan
1442,21332,david bowie,blackstar,8.5,ryan dombal
1443,17115,flying lotus,until the quiet comes,8.5,mark richardson
1444,14241,male bonding,nothing hurts,8.5,nitsuh abebe
1445,7349,sonic youth,goo,8.5,david raposa
1446,19402,dj sprinkles,midtown 120 blues,8.5,andrew gaerig
1447,22329,young thug,jeffery,8.5,sheldon pearce
1448,17081,blut aus nord,777 cosmosophy,8.5,grayson currin
1449,7161,silver jews,bright flight,8.5,nathan rooney
1450,19302,ben frost,a u r o r a,8.5,brandon stosuy
1451,2083,various artists,world psychedelic classics 3 loves a real thing the funky fuzzy sounds of west africa,8.5,joe tangari
1452,22626,brand new,the devil and god are raging inside me,8.5,ian cohen
1453,5143,mastodon,leviathan,8.5,isaiah violante
1454,7027,schneider tm,zoomer,8.5,mark richardson
1455,9581,the exploding hearts,shattered,8.5,matt lemay
1456,16601,sleep,dopesmoker,8.5,grayson currin
1457,21510,hop along,get disowned,8.5,ian cohen
1458,7315,the soft pink truth,do you want new wave or do you want the soft pink truth,8.5,cameron macdonald
1459,15476,nick cave and the bad seeds,let love in,8.5,stuart berman
1460,11104,beck,odelay deluxe edition,8.5,ryan dombal
1461,19884,modest mouse,this is a long drive for someone with nothing to think about,8.5,brian howe
1462,20068,half japanese,music to strip by,8.4,marc masters
1463,5429,alanis morissette,under rug swept,8.4,rob mitchum
1464,20723,kronos quartet,one earth one people one love kronos plays terry riley,8.4,seth colter walls
1465,7144,sightings,absolutes,8.4,andrew bryant
1466,18058,peter jefferies,the last great challenge in a dull world,8.4,brandon stosuy
1467,8319,ti,king,8.4,tom breihan
1468,1247,mira calix,one on one,8.4,matt lemay
1469,10127,dinosaur jr,beyond,8.4,zach baron
1470,17949,king tuff,was dead,8.4,evan minsker
1471,2988,fantomas,the directors cut,8.4,brendan reid
1472,6354,,self titled long playing debut album,8.4,eric carr
1473,1671,crooked fingers,crooked fingers,8.4,nick mirov
1474,11324,the lemonheads,its a shame about ray,8.4,stephen m. deusner
1475,2138,daft punk,musique vol 1,8.4,mark pytlik
1476,18076,dirty beaches,drifters   love is the devil,8.4,larry fitzmaurice
1477,10958,the honeydrips,here comes the future,8.4,marc hogan
1478,1635,the court and spark,bless you,8.4,christopher f. schiel
1479,11375,nick cave and the bad seeds,dig lazarus dig,8.4,stephen m. deusner
1480,5733,need new body,need new body,8.4,jason nickey
1481,9993,seefeel,quique redux edition,8.4,jess harvell
1482,8772,world standard,the isle,8.4,andy beta
1483,13339,delorean,ayrton senna,8.4,marc hogan
1484,548,devendra banhart,rejoicing in the hands,8.4,dominique leone
1485,16216,schoolboy q,habits and contradictions,8.4,jayson greene
1486,1240,califone,deceleration one,8.4,joe tangari
1487,6725,red stars theory,life in a bubble can be beautiful,8.4,steven byrd
1488,18352,the clean,vehicle,8.4,ned raggett
1489,20810,future,dirty sprite 2,8.4,meaghan garvey
1490,6852,royal city,alone at the microphone,8.4,jason nickey
1491,9208,girl talk,night ripper,8.4,sean fennessey
1492,19871,pharmakon,bestial burden,8.4,larry fitzmaurice
1493,15696,jrgen mller,science of the sea,8.4,nick neyland
1494,18293,loftus,loftus,8.4,mark richardson
1495,5046,mahogany,the dream of a modern day,8.4,ryan schreiber
1496,18245,speedy ortiz,major arcana,8.4,lindsay zoladz
1497,1291,capitol k,island row,8.4,malcolm seymour iii
1498,15596,john maus,we must become the pitiless censors of ourselves,8.4,david bevan
1499,19836,arca,xen,8.4,philip sherburne
1500,15122,nicolas jaar,space is only noise,8.4,andrew gaerig
1501,4136,isis,panopticon,8.4,brandon stosuy
1502,10903,supersilent,8,8.4,chris dahlen
1503,22057,maxwell,blacksummersnight,8.4,rebecca haithcoat
1504,21597,parquet courts,human performance,8.4,jenn pelly
1505,19,acid mothers temple,univers zen ou de zro zro,8.4,dominique leone
1506,10946,enon,believo,8.4,jason crock
1507,11179,los campesinos,hold on now youngster,8.4,marc hogan
1508,3997,hall of fame,paradise now,8.4,matthew murphy
1509,15576,iceage,new brigade,8.4,david bevan
1510,865,boredoms,rebore vol 0 vision recreation,8.4,dominique leone
1511,13215,oneida,rated o,8.4,jason crock
1512,15567,wu lyf,go tell fire to the mountain,8.4,ian cohen
1513,3360,nathan fake,drowning in a sea of love,8.4,mark pytlik
1514,20021,andy stott,faith in strangers,8.4,grayson haver currin
1515,10929,james brown,the singles volume four 1966 1967,8.4,douglas wolk
1516,10877,burial,untrue,8.4,philip sherburne
1517,11234,kelley polar,i need you to hold on while the sky is falling,8.4,mark pytlik
1518,10969,bob marley and the wailers,exodus 30th anniversary edition,8.4,joshua klein
1519,19891,ex hex,rips,8.4,aaron leitko
1520,461,alog,miniatures,8.4,mark richardson
1521,18103,these new puritans,field of reeds,8.4,laura snapes
1522,11176,belong,colorloss record,8.4,mark richardson
1523,5656,risn murphy,ruby blue,8.4,mark richardson
1524,11066,times new viking,rip it off,8.4,jason crock
1525,2842,the eternals,eternals,8.4,matt lemay
1526,8799,wooden wand and the vanishing voice,gipsy freedom,8.4,mia lily clarke
1527,1082,black forest black sea,forcefields and constellations,8.4,brandon stosuy
1528,19248,ought,more than any other day,8.4,stuart berman
1529,1994,various artists,nicky sianos the gallery,8.4,mark pytlik
1530,18449,the dead c,armed courage,8.4,grayson currin
1531,18845,luciano cilio,delluniverso assente,8.4,andy beta
1532,7472,stars,set yourself on fire,8.4,sam ubl
1533,3884,his name is alive,detrola,8.4,nitsuh abebe
1534,3664,morgan geist,unclassics,8.4,mark pytlik
1535,3243,fugazi,fugazi live series vol 1 september 3rd 1987,8.4,cameron macdonald
1536,20529,young thug,barter 6,8.4,meaghan garvey
1537,1023,burning airlines,mission control,8.4,brent dicrescenzo
1538,12316,jay reatard,matador singles 08,8.4,david bevan
1539,11928,ponytail,ice cream spiritual,8.4,mark richardson
1540,6332,plaid,rest proof clockwork,8.4,ryan schreiber
1541,10382,los campesinos,sticking fingers into sockets,8.4,marc hogan
1542,4786,lightning bolt,wonderful rainbow,8.4,julianne escobedo shepherd
1543,1843,various artists,all tomorrows parties v11,8.4,kevin adickes
1544,3528,gorkys zygotic mynci,how i long to feel that summer in my heart,8.4,nathan rooney
1545,22156,jamila woods,heavn,8.4,kris ex
1546,737,bjork,medulla,8.4,dominique leone
1547,8669,the who,bbc sessions,8.4,chip chanko
1548,18940,uncle tupelo,no depression legacy edition,8.4,amanda petrusich
1549,22300,kaitlyn aurelia smith suzanne ciani,sunergy,8.4,jenn pelly
1550,12413,q tip,the renaissance,8.4,nate patrin
1551,2509,drive by truckers,the dirty south,8.4,stephen m. deusner
1552,6346,pleasure forever,alter,8.4,amanda petrusich
1553,955,broken social scene,broken social scene,8.4,ryan dombal
1554,7419,spiritualized,let it come down,8.4,ryan kearney
1555,10646,baroness,red album,8.4,grayson currin
1556,12435,amadou and mariam,welcome to mali,8.4,joe tangari
1557,703,bonnie prince billy and matt sweeney,superwolf,8.4,amanda petrusich
1558,2946,john fahey,old fashioned love,8.4,andy beta
1560,20329,tribulation,the children of the night,8.4,grayson haver currin
1561,21849,white lung,paradise,8.4,laura snapes
1562,10633,napalm death,scum 20th anniversary edition,8.4,brandon stosuy
1563,11963,wale,the mixtape about nothing,8.4,jayson greene
1564,5771,the new pornographers,mass romantic,8.4,richard m. juzwiak
1565,19245,songs ohia,journey on collected singles,8.4,stephen m. deusner
1566,12090,scott walker,til the band comes in,8.4,scott plagenhoef
1567,1058,the byrds,the essential byrds,8.4,joe tangari
1568,3455,m gira d matz,what we did,8.4,daphne carr
1569,19312,lykke li,i never learn,8.4,ian cohen
1570,10541,ugk,underground kingz,8.4,tom breihan
1571,10595,a place to bury strangers,a place to bury strangers,8.4,marc hogan
1572,11987,the hold steady,stay positive,8.4,jason crock
1573,21918,miles davis,the complete prestige 10 inch lp collection,8.4,michael j. agovino
1574,15369,dj quik,the book of david,8.4,jayson greene
1575,5074,manic street preachers,the holy bible,8.4,joe tangari
1576,246,appendix out,daylight saving,8.4,neil lieberman
1577,6731,lou reed,transformer,8.4,matthew stephens
1578,8107,jenny toomey,antidote,8.4,daphne carr
1579,4878,love as laughter,sea to shining sea,8.4,alison fields
1580,15343,cass mccombs,wits end,8.4,ryan dombal
1581,12198,john adams,a flowering tree,8.4,jayson greene
1582,6909,arthur russell,world of echo,8.4,cameron macdonald
1583,9946,arcade fire,neon bible,8.4,stephen m. deusner
1584,3130,fog,ether teeth,8.4,amanda petrusich
1585,2567,dill,wyhiwyg,8.4,dominique leone
1586,20382,kmd,black bastards,8.4,kris ex
1587,15873,youth lagoon,the year of hibernation,8.4,mark richardson
1588,18962,thou,heathen,8.4,kim kelly
1589,12502,fennesz,black sea,8.4,mark richardson
1590,2376,dj shadow,live in tune and on time,8.4,jonathan zwickel
1591,6913,ratatat,ratatat,8.4,loren ludwig & jascha hoffman
1592,20505,cecil taylor,the complete cecil taylor in berlin 88,8.4,seth colter walls
1593,1192,david thomas broughton,the complete guide to insufficiency,8.4,brandon stosuy
1594,5676,mylo,destroy rock and roll,8.4,nitsuh abebe
1595,18669,mutual benefit,loves crushing diamond,8.4,ian cohen
1596,2358,dj food,solid steel presents now listen,8.4,david m. pecoraro
1597,801,the blithe sons,we walk the young earth,8.4,brandon stosuy
1598,11481,various artists,soul messages from dimona,8.4,joe tangari
1599,12708,rokia traor,tchamantch,8.4,joshua klein
1600,1176,david banner,certified,8.4,julianne escobedo shepherd
1601,22173,elza soares,a mulher do fim do mundo,8.4,philip sherburne
1602,9131,the diableros,you cant break the strings in our olympic hearts,8.4,sam ubl
1603,15236,nick lowe,labour of lust,8.4,david bevan
1604,21722,terry reid,the other side of the river,8.4,cameron cook
1605,3668,a gun called tension,a gun called tension,8.4,stephen m. deusner
1606,3785,lee hazlewood,requiem for an almost lady,8.4,mark richard-san
1607,4504,koenjihyakkei,nivraym,8.4,dominique leone
1608,7338,songs ohia,didnt it rain,8.4,christopher dare
1609,4547,fela kuti,the underground spiritual game,8.4,liam singer
1610,18537,oneohtrix point never,r plus seven,8.4,mark richardson
1611,6760,req,sketchbook,8.4,mark richard-san
1612,4164,isole,we are monster,8.4,nick sylvester
1613,10230,kalabrese,rumpelzirkus,8.4,philip sherburne
1614,22593,various artists,bobo yy belle poque in upper volta,8.4,andy beta
1615,8431,moreno veloso 2,music typewriter,8.4,joe tangari
1616,11363,orchestral manoeuvres in the dark,dazzle ships,8.4,tom ewing
1617,15174,kurt vile,smoke ring for my halo,8.4,david bevan
1618,19694,kenny dope,wild style breakbeats,8.4,nate patrin
1619,12822,richard buckner,bloomed,8.4,brian howe
1620,18603,the beta band,the regal years 1997 2004,8.4,stuart berman
1621,10321,justice,cross,8.4,jess harvell
1622,12648,ocean,pantheon of the lesser,8.4,grayson currin
1623,4681,jon langford,all the fame of lofty deeds,8.4,stephen m. deusner
1624,10353,bowerbirds,hymns for a dark horse,8.4,amanda petrusich
1625,3909,holopaw,quit  or fight,8.4,amanda petrusich
1626,5623,magma,ka,8.4,dominique leone
1627,11569,spiritualized,songs in ae,8.4,mike mcgonigal
1628,8099,tomahawk,mit gas,8.4,scott hreha
1629,20620,nao,february 15,8.4,meaghan garvey
1630,16062,sepalcure,sepalcure,8.4,andrew gaerig
1631,18658,various artists,purple snow forecasting the minneapolis sound,8.4,nate patrin
1632,10345,simian mobile disco,attack decay sustain release,8.4,jess harvell
1633,15493,suede,suede,8.4,joe tangari
1634,1112,philippe besombes,libra,8.4,alex linhardt
1635,19434,craig leon,anthology of interplanetary folk music vol 1 nommos visiting,8.4,lindsay zoladz
1636,18779,death grips,government plates,8.4,ian cohen
1637,9064,nomo,new tones,8.4,joe tangari
1638,8011,third eye foundation,i poo poo on your juju,8.4,christopher dare
1639,12592,johnsonjonson,johnsonjonson,8.4,nate patrin
1640,21799,bill evans,some other time the lost session from the black forest,8.4,mark richardson
1641,12567,jd twitch,mx6 twitchs 60 minutes of fear,8.4,philip sherburne
1642,7337,songs ohia,mi sei apparso come un fantasma,8.4,jason nickey
1643,12629,james brown,the singles vol 6 1969 1970,8.4,douglas wolk
1644,10309,dizzee rascal,maths  english,8.4,nate patrin
1645,2912,excepter,ka,8.4,dominique leone
1646,18656,death cab for cutie,transatlanticism,8.4,ian cohen
1647,10743,black kids,wizard of ahhhs,8.4,marc hogan
1648,3600,guided by voices,bee thousand the directors cut,8.4,eric carr
1649,12644,the pains of being pure at heart,the pains of being pure at heart,8.4,ian cohen
1650,20691,beach house,depression cherry,8.4,jayson greene
1651,8822,the jim yoshii pile up xiu xiu,insound tour support,8.4,matt lemay
1652,13618,bear in heaven,beast rest forth mouth,8.4,eric harvey
1653,14164,alcest,cailles de lune,8.4,grayson currin
1654,21461,lee hazlewood,the very special world of lee hazlewood,8.4,winston cook-wilson
1655,7620,superchunk,cup of sand,8.4,eric carr
1656,14472,best coast,crazy for you,8.4,larry fitzmaurice
1657,20840,kurt vile,blieve im goin down,8.4,mark richardson
1658,9244,the pipettes,we are the pipettes,8.4,scott plagenhoef
1659,1243,califone,heron king blues,8.4,amanda petrusich
1660,17688,waxahatchee,cerulean salt,8.4,lindsay zoladz
1661,1989,various artists,new york noise,8.4,andy beta
1662,2524,the darkness,permission to land,8.4,scott plagenhoef
1663,9801,pulp,the peel sessions,8.4,stephen trouss
1664,4226,philip jeck,stoke,8.4,mark richardson
1665,9814,various artists,a life less lived the gothic box,8.4,nitsuh abebe
1666,14147,delorean,subiza,8.4,andrew gaerig
1667,17174,bat for lashes,the haunted man,8.4,marc hogan
1668,14157,caribou,swim,8.4,larry fitzmaurice
1669,21231,arca,mutant,8.4,mark richardson
1670,21580,moodymann,dj kicks,8.4,andy beta
1671,14474,curreny,pilot talk,8.4,tom breihan
1672,9661,tom waits,orphans brawlers bawlers and bastards,8.4,rob mitchum
1673,1743,colleen,everyone alive wants answers,8.4,rob mitchum
1674,14805,kylesa,spiral shadow,8.4,jess harvell
1675,855,the books,the lemon of pink,8.4,mark richardson
1676,20825,julia holter,have you in my wilderness,8.4,winston cook-wilson
1677,3271,the fiery furnaces,gallowsbirds bark,8.4,amanda petrusich
1678,3974,the homosexuals,the homosexuals cd,8.4,dominique leone
1679,2314,the dillinger escape plan mike patton,irony is a dead scene,8.4,brad haywood
1680,6689,randominc,walking in jerusalem,8.4,mark richardson
1681,8874,susumu yokota,sakura,8.4,mark richard-san
1682,11835,super furry animals,fuzzy logic,8.4,marc hogan
1683,1721,cyann and ben,spring,8.4,nick sylvester
1684,13533,elvis costello,live at the el mocambo,8.4,stephen m. deusner
1685,9638,rock plaza central,are we not horses,8.4,stephen m. deusner
1686,17125,miguel,kaleidoscope dream,8.4,andrew ryce
1687,16851,purity ring,shrines,8.4,mark richardson
1688,9294,im from barcelona,let me introduce my friends,8.4,marc hogan
1689,16844,passion pit,gossamer,8.4,ian cohen
1690,16886,various artists,country funk 1969 1975,8.4,stephen m. deusner
1691,13483,the mountain goats,the life of the world to come,8.4,mike powell
1692,11763,jackie o motherfucker,wow   the magick fire music,8.4,andy beta
1693,14675,twin shadow,forget,8.4,liz colville
1694,9613,the drones,gala mill,8.4,brandon stosuy
1695,8760,wovenhand,blush music,8.4,brandon stosuy
1696,6306,pinetop seven,the nights bloom,8.4,stephen m. deusner
1697,17736,justin timberlake,the 20 20 experience,8.4,ryan dombal
1698,16833,john maus,a collection of rarities and previously unreleased material,8.4,jenn pelly
1699,5278,migala,restos de un incendio,8.4,joe tangari
1700,15016,smith westerns,dye it blonde,8.4,david bevan
1701,16304,frankie rose,interstellar,8.4,jayson greene
1702,4170,islands,return to the sea,8.4,john motley
1703,5718,the national,sad songs for dirty lovers,8.4,brandon stosuy
1704,2493,duster,contemporary movement,8.4,mark richard-san
1705,7667,swervedriver,juggernaut rides,8.4,david raposa
1706,16335,perfume genius,put your back n 2 it,8.4,larry fitzmaurice
1707,4625,mike ladd,father divine,8.4,joe tangari
1708,21110,floating points,elaenia,8.4,philip sherburne
1709,5654,major stars,syntoptikon,8.4,zach baron
1710,13878,charlotte gainsbourg,irm,8.4,ryan dombal
1711,13968,gonjasufi,a sufi and a killer,8.4,nate patrin
1712,21100,various artists,diy,8.4,douglas wolk
1713,7926,tanakh,villa claustrophobia,8.4,mark richard-san
1714,9717,opeth,ghost reveries,8.4,brandon stosuy
1715,16333,archers of loaf,vee vee,8.4,andrew gaerig
1716,9472,the decemberists,the crane wife,8.4,stephen m. deusner
1717,13908,hot chip,one life stand,8.4,scott plagenhoef
1718,965,the peter brotzmann sextet,nipples,8.4,zach hooker
1719,17430,charles mingus,the jazz workshop concerts 196465,8.4,hank shteamer
1720,17326,the heartbreakers,lamf definitive edition,8.4,evan minsker
1722,17498,burial,truant   rough sleeper,8.4,mark richardson
1723,16345,pallbearer,sorrow and extinction,8.4,brandon stosuy
1724,13925,local natives,gorilla manor,8.4,ian cohen
1725,17552,foxygen,we are the 21st century ambassadors of peace and magic,8.4,jayson greene
1726,6173,william parker,raining on the moon,8.4,chris dahlen
1727,3382,galaxie 500,peel sessions,8.4,mark richardson
1728,21527,anna meredith,varmints,8.4,laura snapes
1729,3190,freestyle fellowship,shockadoom,8.4,sam chennault
1730,9285,mew,and the glass handed kites,8.4,nitsuh abebe
1731,3081,the flaming lips,yoshimi battles the pink robots,8.4,will bryant
1732,2895,elephant man,good 2 go,8.4,rollie pemberton
1733,553,devendra banhart,cripple crow,8.4,brandon stosuy
1735,13728,elbow,asleep in the back,8.4,ian cohen
1736,11770,knife in the water,plays one sound and others,8.4,andy beta
1737,7471,stars,heart,8.4,rob mitchum
1738,13759,various artists,fire in my bones raw  rare  otherworldly african american gospel 1944 2007,8.4,stephen m. deusner
1739,2451,the dresden dolls,a is for accident,8.4,michael idov
1740,14533,matthew dear,black city,8.4,joe colly
1741,7702,so,so,8.4,mark richardson
1742,13774,james brown,the singles vol 8 1972 1973,8.4,douglas wolk
1743,22669,rem,out of time,8.4,evan rytlewski
1744,13809,ben frost,by the throat,8.4,grayson currin
1745,21039,deerhunter,fading frontier,8.4,ian cohen
1746,13793,gucci mane,the burrprint the movie 3 d,8.4,tom breihan
1747,5646,maximo park,a certain trigger,8.4,sam ubl
1748,21685,cobalt,slow forever,8.4,grayson haver currin
1749,14903,forest swords,dagger paths,8.4,marc masters
1750,192,animal collective vashti bunyan,prospect hummer,8.4,mark richardson
1751,2937,dominik eulberg,kreucht and fleucht,8.4,philip sherburne
1752,17046,how to dress well,total loss,8.4,ian cohen
1753,2899,espers,espers,8.4,hartley goldstein
1754,274,arab strap,elephant shoe,8.4,paul cooper
1755,15040,esg,dance to the best of esg,8.4,joe tangari
1756,6456,sam prekop,whos your new professor,8.4,nitsuh abebe
1757,14415,wavves,king of the beach,8.4,ian cohen
1758,16261,goldfrapp,the singles,8.4,matthew perpetua
1759,7314,the soft pink truth,do you party,8.4,dominique leone
1760,18049,rem,green 25th anniversary deluxe edition,8.4,stephen m. deusner
1761,14738,sufjan stevens,the age of adz,8.4,ryan dombal
1762,11817,resplendent,wings beneath the sills casket city wolves,8.4,joe tangari
1763,4236,jan jelinek computer soup,improvisations and edits tokyo 26092001,8.4,mark richardson
1764,6213,pedro the lion,the only reason i feel secure,8.4,zach hooker
1765,9573,jean claude vannier,lenfant assasin des mouches,8.4,matthew murphy
1766,5274,microwaves,system 2,8.4,jason nickey
1767,9559,lindstrm,its a feedelity affair,8.4,tim finney
1768,15059,various artists,baby how can it be songs of love lust and contempt from the 1920s and 1930s,8.4,stephen m. deusner
1769,16432,lotus plaza,spooky action at a distance,8.4,ian cohen
1770,13382,wild beasts,two dancers,8.4,stuart berman
1771,5732,need new body,ufo,8.4,matt lemay
1772,14818,supersilent,10,8.4,brian howe
1773,18105,chance the rapper,acid rap,8.4,jeff weiss
1774,1374,centaur,in streams,8.4,isaiah violante
1775,14367,drake,thank me later,8.4,ryan dombal
1776,17003,the books,a dot in time,8.4,mark richardson
1777,9911,various artists,jonny greenwood is the controller,8.4,joshua klein
1778,17847,the knife,shaking the habitual,8.4,lindsay zoladz
1779,17959,mikal cronin,mcii,8.4,evan minsker
1780,18030,the national,trouble will find me,8.4,ian cohen
1781,11777,mclusky,mcluskyism,8.4,matt lemay
1782,21345,albert ayler,bells prophecy,8.4,mark richardson
1783,16390,the shins,port of morrow,8.4,larry fitzmaurice
1784,5185,mclusky,mclusky do dallas,8.4,chris dahlen
1785,4125,iron and wine,the sea and the rhythm,8.4,jascha hoffman
1786,7056,the secret machines,september 000,8.4,ryan schreiber
1787,5068,mat maneri joe mcphee,sustain,8.4,chris dahlen
1788,4598,kano,home sweet home,8.4,ryan dombal
1789,17705,goldie,the alchemist the best of goldie 1992 2012,8.4,miles raymer
1790,14053,motor city drum ensemble,raw cuts vol 1,8.3,andrew gaerig
1791,8071,tindersticks,waiting for the moon,8.3,joe tangari
1792,10754,white williams,smoke,8.3,eric harvey
1793,744,black cat music,hands in the estuary torso in the lake,8.3,daphne carr
1794,11672,sun kil moon,april,8.3,stephen m. deusner
1795,14532,shangaan electro,new wave dance music from south africa,8.3,andy battaglia
1796,11707,cristina,doll in the box,8.3,brandon stosuy
1797,8877,susumu yokota,laputa,8.3,liam singer
1798,11915,james blackshaw,litany of echoes,8.3,joe tangari
1799,7668,rob swift,sound event,8.3,sam chennault
1800,12375,arthur russell,love is overtaking me,8.3,mia clarke
1801,9443,the byrds,there is a season,8.3,joe tangari
1802,4896,low,one more reason to forget,8.3,pete nicholson
1803,12378,jean grae,jeanius,8.3,nate patrin
1804,19421,tombs,savage gold,8.3,grayson haver currin
1805,12275,department of eagles,in ear park,8.3,amanda petrusich
1806,6632,racebannon,satans kickin yr dick in,8.3,chris dahlen
1807,14011,fang island,fang island,8.3,ian cohen
1808,3280,franz ferdinand,you could have it so much better with franz ferdinand,8.3,nitsuh abebe
1809,9449,mercury rev,the essential mercury rev stillness breathes 1991 2006,8.3,stuart berman
1810,12292,mount eerie with julie doiron and fred squire,lost wisdom,8.3,matthew solarski
1811,3033,fennesz,field recordings 1995 2002,8.3,mark richardson
1812,3245,satoko fujii quartet,vulcan,8.3,dominique leone
1813,10678,les savy fav,lets stay friends,8.3,matt lemay
1814,20305,loren connors,blues the dark paintings of mark rothko,8.3,grayson haver currin
1815,18956,angel olsen,burn your fire for no witness,8.3,lindsay zoladz
1816,4909,the lucksmiths,warmer corners 2005,8.3,marc hogan
1817,4319,juno,this is the way it goes and goes and goes,8.3,brent dicrescenzo
1818,2441,bob drake,13 songs and a thing,8.3,dominique leone
1819,1284,cannibal ox,the cold vein,8.3,christopher dare
1820,14033,the method actors,this is still it,8.3,andy battaglia
1821,22238,various artists,desconstruo,8.3,andy beta
1822,21871,whitney,light upon the lake,8.3,matthew schnipper
1823,18867,aztec camera,high land hard rain,8.3,jason heller
1824,12272,marnie stern,this is it and i am it and you are it and so is that and he is it and she is it and it is it and that is that,8.3,mike powell
1825,3480,the go betweens,that striped sunlight sound,8.3,rachel khong
1826,21846,prince the new power generation,diamonds and pearls,8.3,jeff weiss
1827,14317,laurie anderson,homeland,8.3,brian howe
1828,13963,yellow swans,going places,8.3,marc masters
1829,713,andrew bird,weather systems,8.3,joe tangari
1830,245,appendix out,the night is advancing,8.3,matt lemay
1831,5835,tujiko noriko,from tokyo to naiagara,8.3,nitsuh abebe
1832,3619,gza,legend of the liquid sword,8.3,sam chennault
1833,5531,my morning jacket,it still moves,8.3,joe tangari
1834,7107,shellac,1000 hurts,8.3,matt lemay
1835,2252,deerhoof,apple o,8.3,eric carr
1836,10708,shocking pinks,shocking pinks,8.3,marc hogan
1837,11555,paavoharju,laulu laakson kukista,8.3,andrew gaerig
1838,12424,los campesinos,we are beautiful we are doomed,8.3,marc hogan
1839,19466,mogwai,come on die young,8.3,stuart berman
