index,reviewid,artist,title,score,author
1479,8285,tegan and sara,so jealous,3.4,marc hogan
1480,1,aberfeldy,young forever,3.4,marc hogan
1481,11833,spoon,i turn my camera on,3.4,david raposa
1482,17290,dead prez,information age,3.4,jayson greene
1483,5761,the new amsterdams,para toda vida,3.3,rob mitchum
1484,2162,the dandy warhols,welcome to the monkey house,3.3,andrew bryant
1485,14713,boris & ian astbury,bxi,3.3,grayson currin
1486,717,bobby birdman,born free forever,3.3,dr. andy beta
1487,2770,emerald down,scream the sound,3.3,jason nickey
1488,3432,the get up kids,on a wire,3.3,david m. pecoraro
1489,6020,the orange peels,circling the sun,3.3,marc hogan
1490,9178,madonna,im going to tell you a secret,3.3,stephen m. deusner
1491,14056,kleenex/liliput,"live recordings, tv-clips & roadmovie",3.3,douglas wolk
1492,5764,new end original,thriller,3.3,kevin adickes
1493,14504,mt st helens vietnam band,where the messengers meet,3.3,ian cohen
1494,7546,styrofoam,nothings lost,3.3,sam ubl
1495,9679,tristeza,en nuestro desafo,3.3,grayson currin
1496,645,ben folds five,the unauthorized biography of reinhold messner,3.3,brent dicrescenzo
1497,1334,casino versus japan,whole numbers play the basics,3.3,matthew wellins
1498,2446,nick drake,a treasury,3.3,sam ubl
1499,2498,dwarves,must die,3.3,marc hogan
1500,16640,burzum,umskiptar,3.3,grayson currin
1501,4706,le tigre,this island,3.3,nick sylvester
1502,11617,black kids,partie traumatic,3.3,scott plagenhoef
1503,16215,evan voytas,feel me,3.3,nate patrin
1504,20569,ceremony,the l shaped man,3.3,ian cohen
1505,7594,suntanama,the suntanama,3.3,joe tangari
1506,3875,hint hint,young days,3.3,nick sylvester
1507,12079,kayo dot,blue lambency downward,3.3,grayson currin
1508,2853,everybody uh oh,man am i brad,3.3,ryan kearney
1509,3144,fontanelle,style drift,3.3,eric carr
1510,8492,otto von schirach,escalo frio,3.3,mark richard-san
1511,10495,hans zimmer,the simpsons movie the music,3.3,rob mitchum
1512,13566,tickley feather,hors doeuvres,3.3,matthew perpetua
1513,10299,mark ronson,version,3.3,adam moerder
1514,13027,patrick watson,wooden arms,3.3,eric harvey
1515,5590,maritime,glass floor,3.2,sam ubl
1516,2949,the faint,danse macabre remixes,3.2,julianne escobedo shepherd
1517,9119,yung joc,new joc city,3.2,tom breihan
1518,3577,groove armada,back to mine,3.2,paul cooper
1519,13967,mathematics,mathematics presents return of wu and friends,3.2,ian cohen
1520,20867,night beds,ivywild,3.2,ian cohen
1521,17904,emptymansions,snakes vultures sulfate,3.2,ian cohen
1522,99,damon albarn,democrazy,3.2,jedediah gilchrist
1523,9580,damon mcmahon,mansions,3.2,grayson currin
1524,19002,dog bite,tranquilizers,3.2,jeremy d. larson
1525,18,aceyalone,magnificent city,3.2,tom breihan
1526,2439,the drag city supersession,tramps traitors and little devils,3.2,matt lemay
1527,9113,zero 7,the garden,3.2,mark pytlik
1528,9061,azita,detail from the mountain side,3.2,william bowers
1529,13020,bloc party,intimacy remixed,3.2,ian cohen
1530,12288,birdmonster,from the mountain to the sea,3.2,adam moerder
1531,3986,headset,spacesettings,3.2,nick sylvester
1532,14488,richard ashcroft,united nations of sound,3.2,stuart berman
1533,13712,gary higgins,seconds,3.2,grayson currin
1534,14371,the pipettes,earth vs the pipettes,3.2,marc hogan
1535,7712,juelz santana,from me to u,3.2,rollie pemberton
1536,6492,the promise ring,wood water,3.2,brent dicrescenzo
1537,6247,pet shop boys,nightlife,3.2,paul cooper
1538,12550,au revoir simone,reverse migration,3.2,joe colly
1539,17295,amy winehouse,at the bbc,3.1,douglas wolk
1540,6520,pink anvil,halloween party,3.1,andrew bryant
1541,9970,willy mason,if the ocean gets rough,3.1,grayson currin
1542,4490,kleenex girl wonder,after mathematics,3.1,alison fields
1543,9848,"some beans and an octopus, vert",some beans and an octopus,3.1,mark richardson
1544,5509,the murder city devils,in name and blood,3.1,michael sandlin
1545,5749,nerd,fly or die,3.1,brent dicrescenzo
1546,164,american steel,jagged thoughts,3.1,joe tangari
1547,8155,tricky,blowback,3.1,brent dicrescenzo
1548,1719,country teasers,secret weapon revealed at last,3.1,alexander lloyd linhardt
1549,10119,cowboy junkies,at the end of paths taken,3.1,stephen m. deusner
1550,3433,the get up kids,eudora,3.1,brad haywood & ryan schreiber
1551,41,ryan adams,love is hell pts 1 and 2,3.1,hartley goldstein
1552,4712,ben lee,hey you yes you,3.1,amanda petrusich
1553,12899,lady sovereign,jigsaw,3.1,ian cohen
1554,6888,rza,birth of a prince,3.1,john o'connor
1555,12085,simian mobile disco,sample and hold,3.0,mark pytlik
1556,529,badly drawn boy,one plus one is one,3.0,sam ubl
1557,10047,fountains of wayne,traffic and weather,3.0,matt lemay
1558,7776,spalding rockwell,kate,3.0,johnny loftus
1559,4262,jimmy eat world,futures,3.0,marc hogan
1560,11085,hey willpower,pda,3.0,joshua klein
1561,7376,soundtrack of our lives,behind the music,3.0,kyle reiter
1562,10843,vitalic,v live,3.0,mark pytlik
1563,10644,john phillips,jack of diamonds,3.0,joshua klein
1564,5136,massive attack,danny the dog,3.0,peter macia
1565,1100,bottle rockets,blue sky,3.0,chris drabick
1566,16057,the antlers,ep,3.0,ian cohen
1567,13096,tiny masters of today,skeletons,3.0,matthew perpetua
1568,15208,lupe fiasco,lasers,3.0,ian cohen
1569,6900,red hot valentines,summer fling,3.0,william morris
1570,326,asteroid no 4,honeyspot,3.0,john o'connor
1571,21726,jake bugg,on my one,3.0,laura snapes
1572,8896,year of the rabbit,year of the rabbit,3.0,william morris
1573,14246,keane,night train,3.0,ian cohen
1574,3569,green day,bullet in a bible,3.0,johnny loftus
1575,6084,ova looven,5834,3.0,nicholas b. sylvester
1576,7723,sun kil moon,tiny cities,3.0,stephen m. deusner
1577,6529,party of one,caught the blast,3.0,michael idov
1578,5508,r.i.p.,rip,3.0,amanda petrusich
1579,6824,rollins band,nice,3.0,dominique leone
1580,19585,the gaslight anthem,get hurt,3.0,ian cohen
1581,18492,why,golden tickets,3.0,jayson greene
1582,21023,miley cyrus,miley cyrus and her dead petz,3.0,meaghan garvey
1583,17040,the hood internet,feat,3.0,jordan sargent
1584,6514,the pupils,the pupils,3.0,kevin adickes
1585,3847,hey mercedes,everynight fire works,3.0,rob mitchum
1586,8180,tuatara,cinemathique,3.0,jason nickey
1587,132,alpha,the impossible thrill,3.0,richard m. juzwiak
1588,1816,the cribs,the new fellas,3.0,jason crock
1589,16912,kreayshawn,somethin bout kreay,3.0,carrie battan
1590,19800,nocturnal poisoning,doomgrass,3.0,grayson haver currin
1591,6589,piano overlord,the singles collection 03 05,3.0,sam ubl
1592,16760,reptar,body faucet,3.0,ian cohen
1593,15606,gomez,whatevers on your mind,2.9,ian cohen
1594,4713,ben lee,awake is the new sleep,2.9,marc hogan
1595,3561,gravy train,hello doctor,2.9,julianne escobedo shepherd
1596,10243,various artists,a tribute to joni mitchell,2.9,joe tangari
1597,3385,vincent gallo,recordings of music for film,2.9,chris dahlen
1598,15669,viva brother,famous first words,2.9,hari ashurst
1599,1579,bobby conn,the golden age,2.9,brad haywood
1600,4111,the noise conspiracy,the first conspiracy,2.9,alison fields
1601,134,alpinestars,white noise,2.9,julianne escobedo shepherd
1602,12713,dressy bessy,holler and stomp,2.9,david raposa
1603,14178,hole,nobodys daughter,2.9,amanda petrusich
1604,12885,the qemists,join the q,2.9,nate patrin
1605,1499,clem snide,soft spot,2.9,william bowers
1606,4614,la makita soma,brighton park,2.9,christopher dare
1607,10039,brett anderson,brett anderson,2.9,mark pytlik
1608,6926,rise against,siren song of the counter culture,2.9,marc hogan
1609,8643,whirlwind heat,flamingo honey,2.9,johnny loftus
1610,3624,ghost cauldron,invent modest fires,2.9,mark martelli
1611,12778,mr oizo,lambs anger,2.9,brian howe
1612,674,bettie serveert,log 22,2.9,will bryant
1613,40,ryan adams,rock n roll,2.9,amanda petrusich
1614,8879,yohimbe brothers,front end lifter,2.9,mark martelli
1615,2420,the donnas,spend the night,2.9,kyle reiter
1616,16232,o f f love,probably love,2.9,andrew gaerig
1617,17048,james iha,look to the sky,2.9,ian cohen
1618,83,airport 5,life starts here,2.8,will bryant
1619,2178,datsuns,the datsuns,2.8,rob mitchum
1620,12508,common,universal mind control,2.8,brian howe
1621,13030,wolves in the throne room,malevolent grain,2.8,grayson currin
1622,6769,reubens accomplice,i blame the scenery,2.8,kevin adickes
1623,2687,eels,shootenanny,2.8,chris dahlen
1624,10853,athlete,beyond the neighbourhood,2.8,ian cohen
1625,10683,ryan ferguson,only trying to help,2.8,adam moerder
1626,9526,badly drawn boy,born in the uk,2.8,ryan dombal
1627,9109,the new cars,its alive,2.8,marc hogan
1628,14380,eminem,recovery,2.8,jayson greene
1629,4581,keane,hopes and fears,2.8,stephen m. deusner
1630,8187,turbonegro,party animals,2.8,cory d. byrom
1631,2124,d4,6twenty,2.8,brandon stosuy
1632,6722,red snapper,red snapper,2.8,jascha hoffman
1633,15697,braid,closer to closed,2.8,ian cohen
1634,285,arling and cameron,we are ac,2.8,paul cooper
1635,12637,robert pollard,the crawling distance,2.8,paul thompson
1636,7321,soledad brothers,live,2.8,rob mitchum
1637,10485,bassnectar,underground communication,2.8,nate patrin
1638,2605,dutch dub,dutch dub,2.8,brian howe
1639,17136,why,mumps etc,2.8,ian cohen
1640,7996,they might be giants,mink car,2.8,matt lemay
1641,9234,razorlight,razorlight,2.8,adam moerder
1642,5197,meat puppets,live,2.7,jason nickey
1643,10137,patti smith,twelve,2.7,joshua klein
1644,4433,kind of like spitting,kind of like spitting,2.7,joe tangari
1645,13235,spinnerette,spinnerette,2.7,stephen m. deusner
1646,6958,sharkey,sharkeys machine,2.7,rollie pemberton
1647,15030,young the giant,young the giant,2.7,ian cohen
1648,355,audio bullys,generation,2.7,sam ubl
1649,5380,molasses,a slow messe,2.7,andrew bryant
1650,12649,kevin rudolf,in the city,2.7,ian cohen
1651,12370,ben folds,way to normal,2.7,grayson currin
1652,5427,morcheeba,the antidote,2.7,adam moerder
1653,8449,vermont,calling albany,2.7,jason nickey
1654,6718,red monkey,gunpowder treason and plot,2.7,john dark
1655,6790,rinocerose,music kills me,2.7,christopher dare
1656,9164,anathallo,floating world,2.7,marc hogan
1657,8642,whirlwind heat,do rabbits wonder,2.7,eric carr
1658,3511,gomez,in our gun,2.7,eric carr
1659,5524,the music tapes,1st imaginary symphony for nomad,2.7,brent dicrescenzo
1660,8150,triangle,star,2.7,dan kilian
1661,15272,soundgarden,live on i 5,2.6,ian cohen
1662,5956,ok go,ok go,2.6,matt stephens
1663,12248,noah and the whale,peaceful the world lays me down,2.6,marc hogan
1664,5348,moby,18,2.6,david m. pecoraro
1665,14444,liz phair,funstyle,2.6,douglas wolk
1666,11478,the brian jonestown massacre,my bloody underground,2.6,david raposa
1667,599,beachwood sparks,make the cowboy robots cry,2.6,will bryant
1668,331,atari star,and other smaller brighter worlds,2.6,alison fields
1669,177,anasazi,calculating components and compound formulas for mass population reconstruction,2.6,john dark
1670,12602,thievery corporation,radio retaliation,2.6,mark pytlik
1671,8342,ulver,perdition city,2.6,david m. pecoraro
1672,17082,spector,enjoy it while it lasts,2.6,laura snapes
1673,325,asteroid no 4,apple street,2.6,nick mirov
1674,4292,the jon spencer blues explosion,plastic fang,2.5,rob mitchum
1675,5641,mommy and daddy,fighting style killer panda,2.5,marc hogan
1676,11959,thurston moore,sensitive/lethal,2.5,grayson currin
1677,22143,steve aoki,4oki,2.5,stacey anderson
1678,1101,bravehearts,bravehearted,2.5,rollie pemberton
1679,21502,charlie puth,nine track mind,2.5,jia tolentino
1680,6408,iggy pop,beat em up,2.5,mark richard-san
1681,15009,white lies,ritual,2.5,ian cohen
1682,11167,steve aoki,pillowface and his airplane chronicles,2.5,david raposa
1683,16718,pop etc,pop etc,2.5,mark richardson
1684,1155,mars black,folks music,2.5,ryan dombal
1685,20703,giorgio moroder,dj vu,2.5,andy beta
1686,11106,louis xiv,slick dogs and ponies,2.5,adam moerder
1687,6999,sasha,airdrawndagger,2.5,paul cooper
1688,2602,the dissociatives,the dissociatives,2.5,jason crock
1689,11296,rick ross,trilla,2.4,evan mcgarvey
1690,1653,sarah cracknell,kellys locker,2.4,paul cooper
1691,4325,damien jurado,postcards and audio letters,2.4,nick mirov
1692,11723,the dolls,the dolls,2.4,nick sylvester
1693,9123,busta rhymes,the big bang,2.4,sean fennessey
1694,6327,placebo,black market music,2.4,paul cooper
1695,8122,town and country,cmon,2.4,eric carr
1696,12931,asher roth,asleep in the bread aisle,2.4,ian cohen
1697,862,boom box 2000,boom box 2000,2.4,sam chennault
1698,10610,bang lime,best friends in love,2.4,eric harvey
1699,20217,the pop group,citizen zombie,2.4,stephen m. deusner
1700,1357,caustic resin,trick question,2.4,steven byrd
1701,15109,the dears,degeneration street,2.4,grayson currin
1702,5349,moby,hotel,2.4,rob mitchum
1703,11984,sun city girls j spaceman,mister lonely music from a film by harmony korine,2.4,douglas wolk
1704,11170,jeffrey lewis and the jitters,12 crass songs,2.3,douglas wolk
1705,4215,jawbreaker,dear you,2.3,christopher sebela
1706,10122,cocorosie,the adventures of ghosthorse and stillborn,2.3,marc hogan
1707,1455,christmas decorations,model 91,2.3,chris dahlen
1708,7225,skiptrace,skiptrace,2.3,jason nickey
1709,13727,the bravery,stir the blood,2.3,marc hogan
1710,11291,does it offend you yeah,you have no idea what you are getting yourself into,2.3,tom ewing
1711,3523,gorilla monsoon,gorilla monsoon,2.3,brian james
1712,9959,chris garneau,music for tourists,2.3,marc hogan
1713,9082,primal scream,riot city blues,2.3,tom breihan
1714,11559,yoav,charmed and strange,2.2,ian cohen
1715,16081,the fall,ersatz gb,2.2,douglas wolk
1716,724,bis,music for a stranger world,2.2,richard m. juzwiak
1717,11248,bell x1,flock,2.2,ian cohen
1718,10525,various artists,the hottest state,2.2,rob mitchum
1719,4269,joan of arc,how can any thing so little be any more,2.2,brent dicrescenzo
1720,5958,ok go,oh no,2.2,adam moerder
1721,1961,various artists,soundbombing iii,2.2,sam chennault
1722,292,craig armstrong,as if to nothing,2.2,paul cooper
1723,13394,the entrance band,the entrance band,2.2,stephen m. deusner
1724,1145,bunnybrains,box the bunny,2.1,joe tangari
1725,3294,foreign legion,playtight,2.1,rollie pemberton
1726,7788,snoop dogg,r&g (rhythm & gangsta): the masterpiece,2.1,tom breihan
1727,1498,clem snide,your favorite music,2.1,michael sandlin
1728,5385,momus,oskar tennis champion,2.1,michael idov
1729,8236,thick pigeon,too crazy cowboys,2.1,william bowers
1730,15683,chiddy bang,peanut butter and swelly,2.1,tom breihan
1731,6651,radio 4,stealing of a nation,2.1,nick sylvester
1732,2749,hanin elias,no games no fun,2.1,mark martelli
1733,13906,mumford and sons,sigh no more,2.1,stephen m. deusner
1734,4059,iditarod,the river nektar,2.1,joe tangari
1735,8733,wolfie,tall dark hill,2.1,brent dicrescenzo
1736,3114,fluke,progressive history x,2.0,malcolm seymour iii
1737,19625,various artists,wish i was here,2.0,larry fitzmaurice
1738,12184,alexander tucker,portal,2.0,grayson currin
1739,5799,nine inch nails,the fragile,2.0,brent dicrescenzo
1740,20036,various artists,shady xv,2.0,jayson greene
1741,3430,the get up kids,something to write home about,2.0,brent dicrescenzo
1742,8585,the warlocks,phoenix album,2.0,mark martelli
1743,8201,12 rods,separation anxieties,2.0,matt lemay
1744,313,richard ashcroft,keys to the world,2.0,marc hogan
1745,268,arab on radar,soak the saddle,2.0,brent dicrescenzo
1746,198,the anniversary,your majesty,2.0,brad haywood
1747,6732,lou reed,the raven,2.0,brian james
1748,6256,liz phair,somebodys miracle,2.0,amy phillips
1749,15246,jessie j,who you are,2.0,matthew perpetua
1750,17708,paul banks,everybody on my dick like they supposed to be,2.0,jayson greene
1751,3674,goldie lookin chain,straight outta newport,2.0,jason crock
1752,3611,guther,i know you know,2.0,mark martelli
1753,3736,har mar superstar,you can feel me,2.0,ryan schreiber
1754,565,mc paul barman,paullelujah,2.0,matt lemay
1755,5118,the mars volta,frances the mute,2.0,sam ubl
1756,13959,jaguar love,hologram jams,2.0,eric harvey
1757,8154,tricky,mission accomplished,2.0,spencer owen
1758,5310,ministry,rantology,2.0,cory d. byrom
1759,20421,mumford and sons,wilder mind,2.0,maud deitch
1760,917,brassy,gettin wise,2.0,alex linhardt
1761,18875,pixies,ep2,2.0,jayson greene
1762,22319,prophets of rage,the partys over,2.0,ian cohen
1763,13158,amanda blank,i love you,2.0,joshua love
1764,9641,damien rice,9,1.9,marc hogan
1765,4270,joan of arc,the gap,1.9,brent dicrescenzo
1766,8104,tool,lateralus,1.9,brent dicrescenzo
1767,3738,har mar superstar,the handler,1.9,johnny loftus
1768,5381,the moldy peaches,moldy peaches 2000 unreleased cutz and live jamz,1.9,michael idov
1769,10375,bryan ferry,dylanesque,1.9,douglas wolk
1770,14420,ninjasonik,art school girls,1.9,ian cohen
1771,11985,ed harcourt,the beautiful lie,1.9,ian cohen
1772,5715,nate denvers neck,prepare to die,1.9,jason nickey
1773,9698,various artists,music from the oc mix 6 covering our tracks,1.8,rob mitchum
1774,5155,matt pond pa,the green fury,1.8,rob mitchum
1775,10263,the bravery,the sun and the moon,1.8,adam moerder
1776,13249,50 cent,war angel,1.8,ian cohen
1777,10240,stars,do you trust your friends,1.8,rob mitchum
1778,16334,the ting tings,sounds from nowheresville,1.8,hari ashurst
1779,3068,firesign theatre,all things firesign,1.7,jascha hoffman
1780,8586,the warlocks,surgery,1.7,nick sylvester
1781,1348,catherine wheel,wishville,1.7,beatty & garrett
1782,12766,various artists,just like heaven a tribute to the cure,1.7,ian cohen
1783,356,audioslave,audioslave,1.7,chris dahlen & ryan schreiber
1784,12191,the airborne toxic event,the airborne toxic event,1.6,ian cohen
1785,7486,steely dan,two against nature,1.6,brent dicrescenzo
1786,12686,nasa,the spirit of apollo,1.6,tom breihan
1787,16074,childish gambino,camp,1.6,ian cohen
1788,9140,towers of london,blood sweat and towers,1.5,adam moerder
1789,10103,mika,life in cartoon motion,1.5,liz colville
1790,6586,panic at the disco,a fever you cant sweat out,1.5,cory d. byrom
1791,14786,ghostland observatory,codename rondo,1.5,ian cohen
1792,11243,ghostland observatory,robotique majestique,1.5,eric harvey
1793,5827,non,receive the flame,1.5,beatty & garrett
1794,11669,the beach boys,15 big ones,1.5,d. erik kempke
1795,12646,psychic ills,mirror eye,1.4,joe colly
1796,10729,bob dylan,dylan,1.3,douglas wolk
1797,2135,daft punk,daft club,1.3,nick sylvester
1798,4981,louis xiv,the best little secrets are kept,1.2,nick sylvester
1799,4663,land of the el caminos,subourbon,1.2,alison fields
1800,5931,oasis,heathen chemistry,1.2,rob mitchum
1801,2164,the dandy warhols,odditorium or warlords of mars,1.2,marc hogan
1802,5497,dj muggs,dust,1.1,mark martelli
1803,9995,the stooges,the weirdness,1.0,stuart berman
1804,10153,avey tare kra brekkan,pullhair rubeye,1.0,mark richardson
1805,16113,mac miller,blue slide park,1.0,jordan sargent
1806,15996,lou reed metallica,lulu,1.0,stuart berman
1807,7731,statistics,often lie,1.0,marc hogan
1808,18560,pixies,ep 1,1.0,jayson greene
1809,2996,geoff farina,blobscape,1.0,brad haywood
1810,8960,the zombies,as far as i can see,0.9,marc hogan
1811,5841,northern state,dying in stereo,0.8,michael idov
1812,5250,metallica,st anger,0.8,brent dicrescenzo
1813,8093,toe,variant,0.8,judson picco
1814,6151,panthers,are you down,0.7,rob mitchum
1815,6495,the promise ring,electric pink,0.7,brent dicrescenzo
1816,184,andrew wk,i get wet,0.6,ryan schreiber
1817,6663,various artists,exit music songs with radio heads,0.6,peter macia
1818,4768,liars academy,no news is good news,0.6,brad haywood
1819,2588,death from above 1979,romance bloody romance,0.5,nick sylvester
1820,5829,non,children of the black sun,0.5,eric carr
1821,8614,weezer,make believe,0.4,rob mitchum
1822,12544,black rebel motorcycle club,the effects of 333,0.4,ian cohen
1823,1043,butthole surfers,weird revolution,0.4,brent dicrescenzo
1824,5798,nine inch nails,things falling apart,0.4,ryan kearney
1825,5970,old time relijun,uterus and fire,0.3,michael sandlin
1826,8732,wolfie,wheres wolfie,0.2,brent dicrescenzo
1827,7724,shat,the cunt chronicles,0.2,eric carr
1828,12135,dan le sac vs scroobius pip,angles,0.2,ian cohen
1830,8502,vue,vue,0.2,steven byrd
1831,6516,push kings,feel no fade,0.1,alison fields
1832,9464,jet,shine on,0.0,ray suzuki
1833,5607,travis morrison,travistan,0.0,chris dahlen
1834,6255,liz phair,liz phair,0.0,matt lemay
1835,7342,sonic youth,nyc ghosts and flowers,0.0,brent dicrescenzo
1836,6383,robert pollard,relaxation of the asshole,0.0,eric carr
1837,10571,various artists,this is next,0.0,matt lemay
